,QCode,SolutionID,timeago,UserID,Status,TimeTaken,MemTaken,SolutionUrl,Solutions
1397,TSORT,S9723899,01:25 PM 23/03/16,/users/ayush_kushik,accepted,3.28,8.8M,/viewplaintext/9723899,"
a=input()
a=int(a)
l=[]
i=0
while(a>0):
    l.append(int(input()))
    a=a-1
l.sort()
while(i<len(l)):
    print(l[i])
    #print(""\n"")
    i=i+1

"
1398,TSORT,S9725259,06:46 PM 23/03/16,/users/arjuachu,accepted,10.47,8.7M,/viewplaintext/9725259,"
#!/user/bin/python
def mergeSort(a):
  L=[]
  R=[]
  if len(a)>1:
    mid = len(a)//2
    L = a[:mid]
    R= a[mid:]
    mergeSort(L)
    mergeSort(R)
    i = 0
    j = 0
    k = 0
    while i < len(L) and j <len(R):
      if(L[i]<R[j]):
        a[k]=L[i]
        i=i+1
      else:
        a[k]=R[j]
        j=j+1
      k=k+1
    while i<len(L):
      a[k]=L[i]
      i=i+1
      k=k+1
    while j<len(R):
      a[k]=R[j]
      j=j+1
      k=k+1


n = int(input())
A = []
for i in range(0,n):
  temp = int(input())
  A.append(temp)
mergeSort(A)
for i in A:
  print(i)


"
1399,TSORT,S9729026,08:11 PM 24/03/16,/users/sldisek783,accepted,3.29,8.8M,/viewplaintext/9729026,"
t = int(input())

array = []
while t > 0:
    t -= 1
    x = int(input())
    array.append(x)

array.sort()
i = 0
while i < len(array):
    print(array[i])
    i += 1


"
1400,TSORT,S9729163,09:03 PM 24/03/16,/users/aman15jan,accepted,3.10,8.8M,/viewplaintext/9729163,"
t=int(input())
n=list()
for i in range(t):
    a=int(input())
    n.append(a)
n.sort()
for i in range(len(n)):
    print(n[i])




"
1401,TSORT,S9773922,09:59 AM 31/03/16,/users/makwanagaurav7,accepted,3.12,8.8M,/viewplaintext/9773922,"
t=int(input())
l=list()
while(t>0):
    a=int(input())
    l.append(a)
    t-=1
l.sort()
for i in range(len(l)):
    print(l[i])

"
1402,TSORT,S9775131,04:54 PM 31/03/16,/users/gabbek,accepted,3.70,8.7M,/viewplaintext/9775131,"
import heapq

t = int(input())
result = []
for _ in range(t):
    n = int(input())
    heapq.heappush(result, n)
while result:
    print(heapq.heappop(result))


"
1403,TSORT,S9837502,02:31 AM 05/04/16,/users/bluescreen_muc,accepted,2.87,8.8M,/viewplaintext/9837502,"
n = int(input())
numbers = []
for i in range(n):
    numbers.append(int(input()))
numbers.sort()
for i in numbers:
    print(i)

"
1404,TSORT,S9844852,08:08 PM 05/04/16,/users/pardeep_gill,accepted,2.80,8.8M,/viewplaintext/9844852,"
n = int(input())
data = [0] * n
for index in range(n):
    data[index] = int(input())
for value in sorted(data):
    print(value)

"
1405,TSORT,S9845691,08:59 PM 05/04/16,/users/pawan_singh25,accepted,2.99,8.8M,/viewplaintext/9845691,"
i = int(input())
a = [0] * i
for x in range(0,i):
    a[x]=int(input())
a.sort()

for x in range(0,i):
    print(a[x])

"
1406,TSORT,S9858631,09:52 PM 06/04/16,/users/vibz,accepted,2.81,8.8M,/viewplaintext/9858631,"
def tsort():
    n=int(input())
    l=[]
    while n:
        l.append(int(input()))
        n-=1
    l.sort()
    for element in l:
        print(element)

if __name__=='__main__':
    tsort()


"
1407,TSORT,S9866509,05:22 PM 07/04/16,/users/akash55,accepted,3.37,8.8M,/viewplaintext/9866509,"
n=int(input())
a=[]
i=int(0)
while i<n :
 k=int(input())
 a.append(int(k))
 i+=1
a.sort()
i=int(0)
while i<n :
 print (a[i])
 i+=1

"
1408,TSORT,S9889231,09:33 AM 09/04/16,/users/jasonfarnam,accepted,2.85,8.8M,/viewplaintext/9889231,"
t = int(input())

l = [int(input()) for i in range(t)]

l.sort()

for i in range(t):
    print(l[i])

"
1409,TSORT,S9903447,10:22 PM 10/04/16,/users/neeraj12121,accepted,2.86,8.8M,/viewplaintext/9903447,"
l=[]
t=int(input())
for i in range(0,t):
        k=int(input())
        l.append(k)

l.sort()
for j in range(0,len(l)):
    print(l[j])


"
1410,TSORT,S9915471,07:31 PM 12/04/16,/users/devesh19,accepted,3.10,8.7M,/viewplaintext/9915471,"
t = int(input())
arr = []
for _ in range(t):
    arr.append(int(input()))
d = {}
for i in arr:
    if i in d.keys():
        d[i] += 1
    else:
        d[i] = 1
for i in d.keys():
    for j in range(d[i]):
        print(i)


"
1411,TSORT,S9920603,10:11 PM 13/04/16,/users/nishantt95,accepted,3.17,8.8M,/viewplaintext/9920603,"
a = int(input())
b = []
while(a):
    a-=1
    b.append(int(input()))
b.sort()
x = len(b)
for i in b:
    print(i)


"
1412,TSORT,S9922783,02:48 PM 14/04/16,/users/partha2717,accepted,1.94,8.8M,/viewplaintext/9922783,"
from sys import stdin as sin
t=int(input())
list=[]
for i in range(t):
    list.append(int(sin.readline().rstrip()))
list.sort()
for i in list:
    print(i)


"
1413,TSORT,S9986980,11:26 PM 30/04/16,/users/twinkle12,accepted,3.05,8.8M,/viewplaintext/9986980,"
t=int(input())
x=[]
for i in range(t):
  a=int(input())
  x.append(a)
x.sort()
for i in range(t):
  print(x[i])

"
1414,TSORT,S9987057,11:43 PM 30/04/16,/users/p0ng5ak0rn,accepted,2.59,8.8M,/viewplaintext/9987057,"
def main():
    t = int(input())
    n = [int(input()) for i in range(t)]
    n.sort()
    for i in n:
        print(i)

if __name__==""__main__"":
    main()

"
1415,TSORT,S9994106,03:01 AM 03/05/16,/users/codecsid,accepted,2.91,8.8M,/viewplaintext/9994106,"
#Merge Sort'
t = (int)(input())
List = []
for x in range(t):
    a = (int)(input())
    List.append(a)
List.sort()
for i in range(t):
    print (List[i])


"
1416,TSORT,S9994926,03:49 PM 03/05/16,/users/akshay1311,accepted,2.80,8.8M,/viewplaintext/9994926,"
inp1 = int(input())
lst = []
for i in range(inp1):
    lst.append(int(input()))
lst.sort()
for i in lst:
    print(i)

"
1417,ACMKANPD,S10998326,07:50 PM 02/08/16,/users/luks,accepted,0.01,8.5M,/viewplaintext/10998326,"
import sys

lines = sys.stdin.readlines()
tokens = []
for line in lines:
  tokens.extend(line.split())

flag = '0'
number = ''
for token in tokens:
  if token == '#':
    if number == '':
      print('0')
    else:
      print(int(number, 2))
    number = ''
  elif token == '0':
    flag = '1'
  elif token == '00':
    flag = '0'
  else:
    num_zeros = token.count('0')
    if num_zeros == len(token):
      num_zeros -= 2
      number += flag * num_zeros

"
1418,ALEXNUMB,S12117582,23 hours ago,/users/akshaytrehan09,accepted,0.08,8.6M,/viewplaintext/12117582,"
t=int(input())
res=[]
while(t!=0):
    n=int(input())
    res=input()
    a=0
    while(n!=0):
        a=a+(n-1)
        n=n-1
    print(a)
    t=t-1


"
1419,ALTARAY,S10977230,11:26 AM 31/07/16,/users/deep2432,accepted,1.87,9.9M,/viewplaintext/10977230,"
n=int(input())


for _ in range(n) :
  num=int(input())

  array=list(map(int,input().split()))
  ans=[0]*(num+1)
  ans[num]=1
  for j in range(num-1,0,-1):
    if (array[j]*array[j-1])<0  :
      ans[j]=ans[j+1]+1
    else:
      ans[j]=1
  ans.pop(0)
  for i in ans:
    print(i,end=' ')
  print()





"
1420,ALTARAY,S11620804,03:59 PM 25/09/16,/users/mathecodician,accepted,1.32,9.5M,/viewplaintext/11620804,"
for _ in range(int(input())):
    n = int(input())
    a = [int(i) for i in input().split()]
    b = []
    for j in a:
        if j < 0:
            b.append(0)
        else:
            b.append(1)
    c = [1]
    for k in range(n-2,-1,-1):
        if b[k+1] == b[k]:
            c.append(1)
        else:
            c.append(c[-1]+1)
    c.reverse()
    for x in c:
        print(x,end="" "")
    print("""")


"
1421,ALTARAY,S12017010,06:03 PM 05/11/16,/users/tilaksn,accepted,1.00,9.9M,/viewplaintext/12017010,"
for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))
    x = -1
    for i in range(n - 1):
        if a[i] * a[i + 1] > 0:
            x = i - x
            print(*range(x, 0, -1), end = "" "")
            x = i
    print(*range(n - 1 - x, 0, -1))

"
1422,AMIFIB,S11021486,11:30 AM 05/08/16,/users/inishchith,accepted,0.03,8.5M,/viewplaintext/11021486,"
t=int(input())
def fib2(n):   # return Fibonacci series up to n
    result = []
    a, b = 0, 1
    while b <= n:
        result.append(b)
        a, b = b, a+b
    return result
for _ in range(t):
    x=int(input())
    a=0
    b=1
    if x==a or x==b:
        print(""YES"")
    else:
        y=fib2(x)
        if  x in y:
            print(""YES"")
        else:
            print(""NO"")


"
1423,AMIFIB,S11569201,07:01 PM 19/09/16,/users/dontsleep,accepted,0.04,8.5M,/viewplaintext/11569201,"
import sys

def inp():
  return input()

def readInt():
  return int( inp() )

def readList():
  return list(map(int, inp().strip().split(' ')))

def readStr():
  return inp().strip()

def makeMatrix(x, y, value):
  a = [0]*x
  for i in range(x): a[i] = [value]*y
  return a


f0 = 0
f1 = 1

a = [0, 1]
for i in range(5000):
  f1, f0 = f1 + f0, f1
  a.append(f1)

#print(len(str(f1)), f1)
tc = readInt()

while tc:
  tc -= 1
  x = readInt()
  if x in a:
    print(""YES"")
  else:
    print(""NO"")

"
1424,AMIFIB,S11606508,06:25 PM 24/09/16,/users/deadpool02,accepted,1.64,8.5M,/viewplaintext/11606508,"
#coder::NEO
t=int(input())
while t!=0:
    flag=1
    f0 = 0
    f1 = 1
    a = [0, 1]
    for i in range(5000):
        f1, f0 = f1 + f0, f1
        a.append(f1)
    n=int(input())
    if n in a:
        flag=0
    else:
        flag=1
    if flag==0:
        print(""YES"")
    else:
        print(""NO"")
    t-=1

"
1425,AMIFIB,S11606519,06:27 PM 24/09/16,/users/deadpool02,accepted,0.04,8.5M,/viewplaintext/11606519,"
#coder::NEO
t=int(input())
flag=1
f0 = 0
f1 = 1
a = [0, 1]
for i in range(5000):
    f1, f0 = f1 + f0, f1
    a.append(f1)
while t!=0:
    n=int(input())
    if n in a:
        flag=0
    else:
        flag=1
    if flag==0:
        print(""YES"")
    else:
        print(""NO"")
    t-=1

"
1426,AMIFIB,S11926261,02:14 AM 23/10/16,/users/sanjay1515,accepted,0.03,8.5M,/viewplaintext/11926261,"
l = [0,1]
a = 0; b = 1;
for j in range(5000):
  b,a = a+b,b
  l.append(b);
for this in range(int(input())):
  n = int(input())
  if n in l:
    print('YES')
  else:
    print('NO')

"
1427,AMR15A,S10953888,12:39 PM 30/07/16,/users/madhuri_12,accepted,0.01,8.5M,/viewplaintext/10953888,"
n = int(input())
even = 0
odd = 0
sol=list(map(int,input().split()))
for i in sol:
    if ((i % 2) == 0):
        even = even + 1
    else:
        odd = odd + 1
if (even > odd):
    print (""READY FOR BATTLE"")
else:
    print (""NOT READY"")

"
1428,AMR15A,S10997869,06:59 PM 02/08/16,/users/torr,accepted,0.02,8.5M,/viewplaintext/10997869,"
n = int(input())
a = input().split()
a = [int(x) for x in a]
k = 0
m = 0
for i in a:
    if i % 2 == 0:
        k += 1
    if i % 2 != 0:
        m += 1
if k > m:
    print(""READY FOR BATTLE"")
else:
    print(""NOT READY"")









"
1429,AMR15A,S11012919,12:13 AM 04/08/16,/users/alpharex,accepted,0.01,8.5M,/viewplaintext/11012919,"
N = int(input()) #actually this variable is not used

ready = 0
notready = 0
soldiers = str(input())
soldiersArray = soldiers.split(' ')
for y in soldiersArray:
  y = int(y)
  if y % 2 == 0:
    ready += 1
  else:
    notready += 1

if ready > notready:
  print (""READY FOR BATTLE"")
else:
  print (""NOT READY"")

"
1430,AMR15A,S11021145,10:15 AM 05/08/16,/users/iserendipitous,accepted,0.01,8.5M,/viewplaintext/11021145,"
def weapons_holded (my_list):
    even_count=0
    odd_count=0
    out_list=[]
    for x in range(len(my_list)):
        if my_list[x]%2==0:
            even_count=even_count+1
        else :
            odd_count=odd_count+1
    out_list.append(even_count)
    out_list.append(odd_count)
    return out_list
# test
n=int(input())
my_list=list(map(int,input().split()))
final_list=weapons_holded(my_list)
if final_list[0]>final_list[1]:
    print('READY FOR BATTLE')
else:
    print('NOT READY')

"
1431,AMR15A,S11158869,10:35 PM 13/08/16,/users/akt_rabbit,accepted,0.02,8.5M,/viewplaintext/11158869,"
i=int(input())
s=input()
b=list(map(int,s.split(' ')))
e=0
o=0
for j in b:
    if j%2==0:
        e+=1
    else:
        o+=1
if e>o:
    print(""READY FOR BATTLE"")
else:
    print(""NOT READY"")


"
1432,AMR15A,S11163803,12:02 PM 14/08/16,/users/light_l,accepted,0.01,8.5M,/viewplaintext/11163803,"
n=int(input())#Input the number of soldiers

n2=[int(i) for i in input().split()]

l=len(n2)
odd=0
even=0
for x in range(0,l,1):
   if int(n2[x])%2==0:
      even=even+1
   else:
      odd=odd+1


if(even>odd):
   print(""READY FOR BATTLE"")
else:
   print(""NOT READY"")



"
1433,AMR15A,S11221191,01:46 PM 21/08/16,/users/nitin19947,accepted,0.01,8.5M,/viewplaintext/11221191,"
t = int(input(""""))
n = input("""").split("" "")
c =0
z = t
if len(n) == t:
    for i in range(t):
        if int(n[i])%2 == 0:
            c+=1
            z -=1
        else:
            continue
    if c > z:
        print (""READY FOR BATTLE"")
    else:
        print (""NOT READY"")




"
1434,AMR15A,S11221828,04:05 PM 21/08/16,/users/sahil3vedi,accepted,0.01,8.5M,/viewplaintext/11221828,"
n=int(input())
N=input()
o=0
e=0
i=0
while i<n:
    p=int(N.split(' ')[i])
    if p%2==0: e+=1
    else: o+=1
    i+=1
if e>o: print(""READY FOR BATTLE"")
else: print(""NOT READY"")

"
1435,AMR15A,S11231067,05:15 PM 22/08/16,/users/mokshjn00,accepted,0.01,8.5M,/viewplaintext/11231067,"
n = int(input())
a = [int(x) for x in input().split()]
lucky = 0
unlucky = 0
for j in a:
    if int(j) % 2 == 0:
        lucky += 1
    else:
        unlucky += 1
if lucky > unlucky:
    print(""READY FOR BATTLE"")
else:
    print(""NOT READY"")

"
1436,AMR15A,S11279816,07:05 AM 30/08/16,/users/jessiech12,accepted,0.01,8.5M,/viewplaintext/11279816,"
soldiers = int(input())
weapons = map(int, input().split())

ready_count = 0
not_ready = 0

for i in weapons:
    if i < 2:
        not_ready += 1
    elif i % 2 == 0:
        ready_count += 1
    else:
        not_ready += 1

if ready_count > not_ready:
    print('READY FOR BATTLE')

else:
    print('NOT READY')

"
1437,AMR15A,S11279821,07:11 AM 30/08/16,/users/jessiech12,accepted,0.01,8.5M,/viewplaintext/11279821,"
soldiers = int(input())
weapons = map(int, input().split())

ready_count = 0
not_ready = 0

for i in weapons:
    if i % 2 == 0:
        ready_count += 1
    else:
        not_ready += 1

if ready_count > not_ready:
    print('READY FOR BATTLE')

else:
    print('NOT READY')


"
1438,AMR15A,S11290563,11:06 AM 01/09/16,/users/shivank77,accepted,0.02,8.5M,/viewplaintext/11290563,"
n=int(input())
m=list(map(int,input().split()))
ev=0
od=0
for i in m:
    if i%2==0:
        ev+=1
    else:
        od+=1
if ev>od:
    print('READY FOR BATTLE')
else :
    print('NOT READY')




"
1439,AMR15A,S11437214,08:50 PM 08/09/16,/users/divyanshg1207,accepted,0.01,8.5M,/viewplaintext/11437214,"
a = int(input().strip())
b = input().strip().split()
even = 0
odd = 0
for i in b:
    if int(i)%2==0:
        even+=1
    else:
        odd+=1
if even>odd:
    print(""READY FOR BATTLE"")
else:
    print(""NOT READY"")


"
1440,AMR15A,S11545645,07:18 PM 17/09/16,/users/maverick4227,accepted,0.01,8.5M,/viewplaintext/11545645,"
n = int(input())
l = input().split()
c1 = c2 = 0
for i in l:
    if int(i) % 2 == 0:
        c1 = c1 + 1
    else:
        c2 = c2 + 1
if c1 > c2:
    print('READY FOR BATTLE')
else:
    print('NOT READY')

"
1441,AMR15A,S11594963,11:11 PM 22/09/16,/users/ankityadav144,accepted,0.02,8.5M,/viewplaintext/11594963,"
n=int(input())
if (1<=n<=100):
    w=[]
    t=[]
    c=0
    x=0
    temp=input()
    q=temp.split()
    if(len(q)==n):
        for i in q:
            if(1<=int(i)<=100):
                w.append(int(i))
        for i in w:
            if(int(i)%2==0):
                c=c+1
            else:
                x=x+1
        if(c>x):
            print(""READY FOR BATTLE"")
        else:
            print(""NOT READY"")




"
1442,AMR15A,S11597740,01:28 PM 23/09/16,/users/cader,accepted,0.02,8.5M,/viewplaintext/11597740,"
def ready_or_not(sldrs):
    cntr = 0
    for i in range(len(sldrs)):
        if sldrs[i]%2 == 0:
            cntr+=1
    if cntr > (len(sldrs) - cntr):
        print(""READY FOR BATTLE"")
    else:
        print(""NOT READY"")



def main():
        sldrsno = int(input())
        sldrs = input().split()
        sldrs = [int(i) for i in sldrs]
        ready_or_not(sldrs)

if __name__ == ""__main__"":main()


"
1443,AMR15A,S11604586,03:16 PM 24/09/16,/users/virs,accepted,0.01,8.5M,/viewplaintext/11604586,"
input()
soldiers = input().split()
even = 0
odd = 0

for soldier in soldiers:
  if int(soldier) % 2 == 0:
    even += 1
  else:
    odd += 1

if even > odd:
  print(""READY FOR BATTLE"")
else:
  print(""NOT READY"")


"
1444,AMR15A,S11639539,02:53 PM 27/09/16,/users/naitikhingu,accepted,0.01,8.5M,/viewplaintext/11639539,"
t = int(input())
count = 0

x = input().split()
for i in x:
    if(int(i) %2 == 0):
        count += 1
    else:
        count -= 1

if(count > 0):
    print(""READY FOR BATTLE"")
else:
    print(""NOT READY"")

"
1445,AMR15A,S11662158,05:31 PM 30/09/16,/users/sudddddd,accepted,0.02,8.5M,/viewplaintext/11662158,"
n=eval(input())
a=list(map(eval,input().split()))
c=0
for i in range(n):
  if a[i]%2==0:
    c+=1
if c > (n-c):
  print(""READY FOR BATTLE"")
else:
  print(""NOT READY"")




"
1446,AMR15A,S11678026,07:50 PM 01/10/16,/users/avinash795k,accepted,0.01,8.5M,/viewplaintext/11678026,"
n=int(input())
a=[]
a.extend(map(int,input().split()))
count=0
for i in range (n):
  if(a[i]%2==0):
    count=count+1
if(count>n-count):
  print(""READY FOR BATTLE"")
else:
  print(""NOT READY"")


"
1447,AMR15A,S11681778,10:38 AM 02/10/16,/users/divya_gairola9,accepted,0.01,8.5M,/viewplaintext/11681778,"
n=int(input())
a=[]
a.extend(map(int,input().split()))
count=0
for i in range (n):
  if(a[i]%2==0):
    count=count+1
if(count>n-count):
  print(""READY FOR BATTLE"")
else:
  print(""NOT READY"")

"
1448,AMR15A,S11789355,11:22 PM 11/10/16,/users/wiosen,accepted,0.01,8.5M,/viewplaintext/11789355,"
even = 0
s = int(input())

l = [int(i) for i in input().split()]

for i in l:
  if i%2 == 0:
    even += 1

if even > s - even:
  print(""READY FOR BATTLE"")
else:
  print(""NOT READY"")



"
1449,AMR15A,S11800052,07:22 PM 12/10/16,/users/merajonline,accepted,0.01,8.5M,/viewplaintext/11800052,"
n=int(input())
w=list(map(int,input().split()))
counte=0
counto=0
for i in range(len(w)):
    if w[i]%2==0:
        counte+=1
    else:
        counto+=1
if counte>counto:
    print('READY FOR BATTLE')
else:
    print('NOT READY')


"
1450,AMR15A,S11800430,07:49 PM 12/10/16,/users/razor08,accepted,0.02,8.5M,/viewplaintext/11800430,"
n = int(input())
l = [int(x) for x in input().split()]
lu = 0
un = 0
for x in range(n):
    if l[x]%2==0:
        lu+=1
    else:
        un+=1
if lu>un:
    print(""READY FOR BATTLE"")
else:
    print(""NOT READY"")

"
